url,status_code,response_time,url_type,title,description,h1,canonical,robots,og_title,og_description,og_image,in_sitemap,in_database,action
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/dlya-kozhi-vokrug-glaz/uvlazhnenie-i-pitanie2/filter/brand-is-troiareuke/apply/,200,1.216,catalog_filter,Купить средства увлажнение и питание в интернет-магазине Mhave,Купить премиум косметику увлажнение и питание в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,Увлажнение и питание,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/dlya-kozhi-vokrug-glaz/uvlazhnenie-i-pitanie2/,"noindex, follow",Купить средства увлажнение и питание в интернет-магазине Mhave,Купить премиум косметику увлажнение и питание в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,https://mhave.ru/upload/CLite/85b/si087if1jbncru42v8y1k8hgfr1pjqhr.png,Y,N,fix
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/dlya-kozhi-vokrug-glaz/uvlazhnenie-i-pitanie2/krem-dlya-vek-protiv-morshchin-troiareuke/,200,1.232,catalog_product,Крем для век против морщин TROIAREUKE,Широкий выбор косметики и космецевтики с доставкой по России. Напрямую от производителей. Закажите сейчас в интернет-магазине MHAVE.,Крем для век против морщин TROIAREUKE,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/dlya-kozhi-vokrug-glaz/uvlazhnenie-i-pitanie2/krem-dlya-vek-protiv-morshchin-troiareuke/,"index, follow",Крем для век против морщин TROIAREUKE,Широкий выбор косметики и космецевтики с доставкой по России. Напрямую от производителей. Закажите сейчас в интернет-магазине MHAVE.,https://mhave.ru/upload/iblock/49a/gzs0z8fm0cjhr3etby3mrgbqi3m35r11.jpg,Y,Y,fix
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/filter/brand-is-troiareuke/apply/,200,1.388,catalog_filter,Купить профессиональную косметику для лица в интернет-магазине Mhave,Премиум косметика для лица в интернет магазине MHAVE. Бесплатная доставка по всей России от 12 000 рублей. Оригинальные товары от производителей из Швейцарии и Южной Кореи.,Средства для лица,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/,"noindex, follow",Купить профессиональную косметику для лица в интернет-магазине Mhave,Премиум косметика для лица в интернет магазине MHAVE. Бесплатная доставка по всей России от 12 000 рублей. Оригинальные товары от производителей из Швейцарии и Южной Кореи.,https://mhave.ru/upload/CLite/85b/si087if1jbncru42v8y1k8hgfr1pjqhr.png,Y,N,fix
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/filter/clear/apply/,200,1.308,catalog_filter,Купить профессиональную косметику для лица в интернет-магазине Mhave,Премиум косметика для лица в интернет магазине MHAVE. Бесплатная доставка по всей России от 12 000 рублей. Оригинальные товары от производителей из Швейцарии и Южной Кореи.,Средства для лица,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/,"noindex, follow",Купить профессиональную косметику для лица в интернет-магазине Mhave,Премиум косметика для лица в интернет магазине MHAVE. Бесплатная доставка по всей России от 12 000 рублей. Оригинальные товары от производителей из Швейцарии и Южной Кореи.,https://mhave.ru/upload/CLite/85b/si087if1jbncru42v8y1k8hgfr1pjqhr.png,Y,N,fix
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/,200,0.902,catalog_section,Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,Глубокое очищение,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/,"index, follow",Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,https://mhave.ru/upload/CLite/85b/si087if1jbncru42v8y1k8hgfr1pjqhr.png,Y,Y,fix
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/filter/clear/apply/,200,1.088,catalog_filter,Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,Глубокое очищение,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/,"noindex, follow",Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,https://mhave.ru/upload/CLite/85b/si087if1jbncru42v8y1k8hgfr1pjqhr.png,Y,N,fix
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/maski3/,200,0.454,catalog_section,Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,Маски,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/maski3/,"index, follow",Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,https://mhave.ru/upload/CLite/85b/si087if1jbncru42v8y1k8hgfr1pjqhr.png,Y,Y,fix
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/maski3/filter/clear/apply/,200,0.894,catalog_filter,Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,Маски,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/maski3/,"noindex, follow",Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,https://mhave.ru/upload/CLite/85b/si087if1jbncru42v8y1k8hgfr1pjqhr.png,Y,N,fix
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/maski3/spetsialnyy-ukhod7/,200,1.081,catalog_section,Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,Специальный уход,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/maski3/spetsialnyy-ukhod7/,"index, follow",Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,https://mhave.ru/upload/CLite/85b/si087if1jbncru42v8y1k8hgfr1pjqhr.png,Y,Y,fix
https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/maski3/spetsialnyy-ukhod7/filter/brand-is-atb-lab/apply/,200,1.105,catalog_filter,Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,Специальный уход,https://mhave.ru/catalog/kosmetika/sredstva-dlya-litsa/glubokoe-ochishchenie/maski3/spetsialnyy-ukhod7/,"noindex, follow",Купить средства для глубокого очищения лица в интернет-магазине Mhave,Купить премиум средства для очищения лица в интернет магазине MHAVE. Бесплатная доставка по Москве и всей России от 12 000 рублей. Прямые поставки премиальной косметики от производителей.,https://mhave.ru/upload/CLite/85b/si087if1jbncru42v8y1k8hgfr1pjqhr.png,Y,N,fix
